sig_date,code,name,tag,regime,layers,in_top5,in_wide,buy_date,buy,g20,g60,g120,maxgain,peak_off,peak_date,dd_off,maxdd,post_peak_dd,r10,end_ret,dip_first
2019-12-10,600519,贵州茅台,酒/上证50,BULLISH,all,False,True,2019-12-11,908.741,3.03,3.03,29.38,29.38,118,2020-06-08,65,-22.88,-2.92,-2.2,28.13,True
2019-12-10,600549,厦门钨业,电池/有色金属,BULLISH,all,True,False,2019-12-11,9.986,12.52,14.62,14.62,14.62,49,2020-02-26,33,-20.73,-26.12,6.31,-2.2,True
2019-12-10,601012,隆基绿能,光伏,BULLISH,"all,nb",False,False,2019-12-11,11.8,13.06,43.93,43.93,43.93,39,2020-02-12,68,-15.08,-41.0,-3.54,29.71,False
2019-12-10,601898,中煤能源,煤炭,BULLISH,all,False,False,2019-12-11,2.398,18.77,18.77,18.77,18.77,19,2020-01-07,107,-46.29,-54.78,4.17,-40.03,False
2019-12-10,603019,中科曙光,计算机/人工智能,BULLISH,all,False,False,2019-12-11,23.767,5.8,55.93,69.73,69.73,98,2020-05-11,14,-5.17,-15.42,-3.3,53.03,True
2019-12-10,603259,药明康德,创新药/医疗,BULLISH,"all,nb",True,False,2019-12-11,47.197,9.79,36.32,36.32,36.32,56,2020-03-06,65,-6.43,-31.36,1.95,29.85,False
2019-12-10,603993,洛阳钼业,有色金属,BULLISH,all,False,False,2019-12-11,2.867,30.0,60.34,60.34,60.34,41,2020-02-14,92,-18.14,-48.94,10.81,-5.93,False
2019-12-10,688008,澜起科技,半导体/芯片,BULLISH,"all,none",True,True,2019-12-11,70.144,7.51,77.11,77.11,77.11,40,2020-02-13,19,-7.68,-44.92,-4.69,22.65,True
2019-12-10,688012,中微公司,半导体/芯片,BULLISH,"all,none",False,True,2019-12-11,51.921,52.4,200.69,226.89,226.89,104,2020-05-19,9,-4.69,-20.78,0.76,160.79,True
2019-12-17,000568,泸州老窖,酒,BULLISH,all,False,False,2019-12-18,54.775,21.12,21.12,26.09,26.09,114,2020-06-09,60,-33.1,-12.74,6.7,12.03,True
2019-12-17,000657,中钨高新,有色金属,BULLISH,all,False,False,2019-12-18,4.368,8.63,8.63,8.63,8.63,14,2020-01-07,58,-23.6,-29.67,3.69,-9.68,False
2019-12-17,000858,五粮液,酒,BULLISH,"all,nb",False,False,2019-12-18,103.344,11.91,11.91,33.34,33.34,113,2020-06-08,60,-30.84,-8.02,2.43,24.56,True
2019-12-17,002179,中航光电,军工,BULLISH,"all,nb",False,False,2019-12-18,19.112,2.27,4.94,4.94,4.94,44,2020-02-26,62,-23.12,-26.74,-3.28,-10.27,False
2019-12-17,002230,科大讯飞,计算机/机器人,BULLISH,"all,ss,nb",True,False,2019-12-18,32.982,11.67,33.59,33.59,33.59,48,2020-03-03,87,-8.82,-31.75,2.12,4.0,False
2019-12-17,002371,北方华创,半导体/芯片,BULLISH,"all,big,natbig,natbig_ss,ss",True,False,2019-12-18,64.103,21.55,103.91,108.11,108.11,99,2020-05-19,4,-9.72,-22.7,-2.58,68.44,True
2019-12-17,002555,三七互娱,游戏/传媒,BULLISH,"all,nb",False,False,2019-12-18,19.457,34.18,77.04,93.8,93.8,118,2020-06-15,4,-1.34,-7.61,11.41,86.04,True
2019-12-17,002594,比亚迪,电池/汽车,BULLISH,all,True,False,2019-12-18,11.826,30.75,86.59,86.59,86.59,44,2020-02-26,2,-2.31,-42.92,7.31,53.64,True
2019-12-17,300274,阳光电源,光伏/创业板,BULLISH,"all,ss",False,True,2019-12-18,4.229,15.91,52.68,52.68,52.68,41,2020-02-21,87,-29.98,-54.14,-10.66,23.03,False
2019-12-17,300394,天孚通信,通信/创业板,BULLISH,all,False,False,2019-12-18,5.334,8.92,69.39,69.39,69.39,44,2020-02-26,28,-20.94,-39.15,2.81,58.34,True
2019-12-17,300760,迈瑞医疗,医疗/医药,BULLISH,"all,ss,nb",True,False,2019-12-18,152.289,6.07,61.44,72.57,72.57,118,2020-06-15,5,-6.83,-2.66,-0.05,68.32,True
2019-12-17,600089,特变电工,光伏,BULLISH,"all,nb",False,False,2019-12-18,2.694,6.57,52.52,52.52,52.52,58,2020-03-17,28,-28.84,-32.76,0.85,5.72,True
2019-12-17,600111,北方稀土,有色金属,BULLISH,all,False,False,2019-12-18,9.782,6.64,6.64,6.64,6.64,13,2020-01-06,28,-24.74,-29.43,1.43,-12.68,False
2019-12-17,600276,恒瑞医药,创新药/医药,BULLISH,all,True,False,2019-12-18,58.477,2.97,9.26,26.47,26.47,120,2020-06-17,60,-10.47,-3.27,1.8,25.9,True
2019-12-17,600487,亨通光电,通信,BULLISH,all,False,False,2019-12-18,15.781,11.41,34.41,34.41,34.41,56,2020-03-13,28,-19.26,-30.88,-2.91,-1.39,True
2019-12-17,600519,贵州茅台,酒/上证50,BULLISH,all,False,True,2019-12-18,914.741,2.35,2.35,28.53,28.53,113,2020-06-08,60,-23.38,-4.59,0.98,25.25,True
2019-12-17,600549,厦门钨业,电池/有色金属,BULLISH,all,True,False,2019-12-18,10.366,9.65,10.42,10.42,10.42,44,2020-02-26,28,-23.63,-26.12,3.96,-4.44,True
2019-12-17,601012,隆基绿能,光伏,BULLISH,"all,nb",False,False,2019-12-18,11.933,15.74,42.33,42.33,42.33,34,2020-02-12,63,-16.03,-41.0,-2.87,33.99,False
2019-12-17,601898,中煤能源,煤炭,BULLISH,all,False,False,2019-12-18,2.478,14.93,14.93,14.93,14.93,14,2020-01-07,102,-48.02,-54.78,6.05,-41.97,False
2019-12-17,603019,中科曙光,计算机/人工智能,BULLISH,all,False,False,2019-12-18,24.475,20.25,51.42,64.82,64.82,93,2020-05-11,9,-7.91,-15.42,-5.58,53.26,True
2019-12-17,603259,药明康德,创新药/医疗,BULLISH,"all,nb",True,False,2019-12-18,51.655,0.01,24.56,27.63,27.63,120,2020-06-17,60,-14.51,-3.4,-6.76,24.68,True
2019-12-17,603986,兆易创新,半导体/芯片,BULLISH,all,True,True,2019-12-18,99.963,31.83,115.18,115.18,115.18,43,2020-02-25,4,-12.0,-46.69,1.21,50.6,True
2019-12-24,000568,泸州老窖,酒,BULLISH,all,False,False,2019-12-25,54.045,22.76,22.76,27.79,27.79,109,2020-06-09,55,-32.2,-12.74,4.76,18.84,True
2019-12-24,000858,五粮液,酒,BULLISH,"all,nb",False,False,2019-12-25,102.004,13.38,13.38,43.47,43.47,120,2020-06-24,55,-29.93,-2.94,-0.26,40.83,True
2019-12-24,002179,中航光电,军工,BULLISH,"all,nb",False,False,2019-12-25,18.178,7.53,10.34,10.34,10.34,39,2020-02-26,57,-19.17,-26.74,3.93,-2.99,False
2019-12-24,002230,科大讯飞,计算机/机器人,BULLISH,"all,ss,nb",True,False,2019-12-25,32.962,11.74,33.68,33.68,33.68,43,2020-03-03,82,-8.77,-31.75,6.95,8.86,False
2019-12-24,002594,比亚迪,电池/汽车,BULLISH,all,True,False,2019-12-25,12.483,35.91,76.77,76.77,76.77,39,2020-02-26,3,-2.8,-42.92,0.62,65.83,True
2019-12-24,300059,东方财富,证券/创业板,BULLISH,all,False,True,2019-12-25,6.943,9.03,38.41,59.76,59.76,120,2020-06-24,23,-14.94,-4.48,2.71,54.85,True
2019-12-24,300124,汇川技术,机器人,BULLISH,"all,nb",False,False,2019-12-25,17.075,11.6,12.53,31.63,31.63,120,2020-06-24,57,-23.51,-4.07,8.2,30.37,True
2019-12-24,300274,阳光电源,光伏/创业板,BULLISH,"all,ss",False,True,2019-12-25,3.785,31.04,70.59,70.59,70.59,36,2020-02-21,82,-21.77,-54.14,20.24,57.54,False
2019-12-24,300760,迈瑞医疗,医疗/医药,BULLISH,"all,ss,nb",True,False,2019-12-25,145.849,16.91,68.56,91.7,91.7,120,2020-06-24,1,-1.07,-4.53,3.16,85.81,True
2019-12-24,600030,中信证券,证券,BULLISH,all,False,False,2019-12-25,18.522,14.13,15.03,15.03,15.03,45,2020-03-05,23,-11.12,-20.15,8.48,5.23,True
2019-12-24,600089,特变电工,光伏,BULLISH,"all,nb",False,False,2019-12-25,2.648,8.42,55.17,55.17,55.17,53,2020-03-17,23,-27.61,-32.76,3.17,8.99,True
2019-12-24,600111,北方稀土,有色金属,BULLISH,all,False,False,2019-12-25,9.652,8.08,8.08,8.08,8.08,8,2020-01-06,23,-23.73,-29.43,3.42,-12.02,False
2019-12-24,600276,恒瑞医药,创新药/医药,BULLISH,all,True,False,2019-12-25,57.157,11.4,11.79,37.2,37.2,118,2020-06-22,55,-8.41,-3.62,0.71,33.62,True
2019-12-24,600487,亨通光电,通信,BULLISH,all,False,False,2019-12-25,14.971,17.43,41.68,41.68,41.68,51,2020-03-13,23,-14.9,-30.88,6.48,4.34,True
2019-12-24,600519,贵州茅台,酒/上证50,BULLISH,all,False,True,2019-12-25,883.741,5.94,5.94,38.44,38.44,120,2020-06-24,55,-20.7,-1.69,-6.21,37.8,True
2019-12-24,601012,隆基绿能,光伏,BULLISH,"all,nb",False,False,2019-12-25,11.372,25.04,49.35,61.92,61.92,120,2020-06-24,58,-11.89,-4.55,14.85,61.92,True
2019-12-24,601138,工业富联,通信,BULLISH,"all,nb",False,False,2019-12-25,14.112,22.6,22.6,22.6,22.6,20,2020-01-22,58,-38.19,-49.59,-2.05,-16.23,False
2019-12-24,601898,中煤能源,煤炭,BULLISH,all,False,False,2019-12-25,2.468,15.4,15.4,15.4,15.4,9,2020-01-07,97,-47.81,-54.78,6.48,-40.92,False
2019-12-24,603019,中科曙光,计算机/人工智能,BULLISH,all,False,False,2019-12-25,23.032,33.55,60.91,75.15,75.15,88,2020-05-11,4,-2.14,-15.42,5.89,65.73,True
2019-12-24,603259,药明康德,创新药/医疗,BULLISH,"all,nb",True,False,2019-12-25,48.03,9.96,33.96,53.94,53.94,120,2020-06-24,55,-8.06,-5.82,-5.63,52.88,True
2019-12-24,688008,澜起科技,半导体/芯片,BULLISH,"all,none",True,True,2019-12-25,66.864,40.34,85.8,85.8,85.8,30,2020-02-13,9,-3.16,-44.92,-0.73,54.96,True
2019-12-31,000568,泸州老窖,酒,BULLISH,all,False,False,2020-01-02,57.765,14.85,14.85,43.76,43.76,120,2020-07-03,50,-36.56,-6.9,10.98,41.72,True
2019-12-31,000657,中钨高新,有色金属,BULLISH,all,False,False,2020-01-02,4.599,3.17,3.17,3.17,3.17,4,2020-01-07,48,-27.44,-29.67,-1.02,-10.72,False
2019-12-31,000858,五粮液,酒,BULLISH,"all,nb",False,False,2020-01-02,104.844,10.31,10.31,59.65,59.65,119,2020-07-02,50,-31.83,-5.88,8.39,56.2,True
2019-12-31,002179,中航光电,军工,BULLISH,"all,nb",False,False,2020-01-02,18.672,4.68,7.42,8.41,8.41,118,2020-07-01,52,-21.3,-6.84,-0.91,1.94,True
2019-12-31,002230,科大讯飞,计算机/机器人,BULLISH,"all,ss,nb",True,False,2020-01-02,33.812,14.08,30.31,30.31,30.31,38,2020-03-03,77,-11.06,-31.75,4.94,10.71,False
2019-12-31,002371,北方华创,半导体/芯片,BULLISH,"all,big,natbig,natbig_ss,ss",True,False,2020-01-02,62.911,57.06,107.77,113.73,113.73,120,2020-07-03,1,-0.73,-8.18,22.82,107.86,True
2019-12-31,002555,三七互娱,游戏/传媒,BULLISH,"all,nb",False,False,2020-01-02,21.867,47.47,57.53,94.57,94.57,118,2020-07-01,1,-2.01,-11.54,9.05,81.72,True
2019-12-31,002594,比亚迪,电池/汽车,BULLISH,all,True,False,2020-01-02,12.696,37.57,73.8,83.13,83.13,120,2020-07-03,7,-2.84,-8.77,14.76,83.13,True
2019-12-31,300274,阳光电源,光伏/创业板,BULLISH,"all,ss",False,True,2020-01-02,3.864,28.36,67.11,88.25,88.25,120,2020-07-03,77,-23.37,-3.55,13.54,86.39,True
2019-12-31,300502,新易盛,通信/人工智能,BULLISH,"all,none",True,True,2020-01-02,6.372,49.09,115.85,142.59,142.59,117,2020-06-30,3,-5.23,-7.43,5.13,133.32,True
2019-12-31,300760,迈瑞医疗,医疗/医药,BULLISH,"all,ss,nb",True,False,2020-01-02,152.309,31.51,61.41,84.99,84.99,117,2020-06-30,3,-3.91,-8.5,4.23,76.29,True
2019-12-31,600030,中信证券,证券,BULLISH,all,False,False,2020-01-02,20.791,1.68,2.48,12.3,12.3,120,2020-07-03,18,-20.82,-8.63,-1.77,12.3,True
2019-12-31,600111,北方稀土,有色金属,BULLISH,all,False,False,2020-01-02,9.962,4.72,4.72,4.72,4.72,3,2020-01-06,18,-26.1,-29.43,-0.3,-10.24,False
2019-12-31,600276,恒瑞医药,创新药/医药,BULLISH,all,True,False,2020-01-02,59.865,6.36,6.73,31.0,31.0,113,2020-06-22,50,-12.55,-6.48,-1.24,26.09,True
2019-12-31,600487,亨通光电,通信,BULLISH,all,False,False,2020-01-02,15.421,14.01,37.55,37.55,37.55,46,2020-03-13,18,-17.38,-30.88,8.17,5.05,True
2019-12-31,600519,贵州茅台,酒/上证50,BULLISH,all,False,True,2020-01-02,868.741,1.96,5.53,50.82,50.82,120,2020-07-03,50,-19.33,-2.72,-1.83,49.59,True
2019-12-31,600549,厦门钨业,电池/有色金属,BULLISH,all,True,False,2020-01-02,10.916,4.12,4.86,4.86,4.86,34,2020-02-26,18,-27.48,-26.12,-0.82,-3.3,True
2019-12-31,601012,隆基绿能,光伏,BULLISH,"all,nb",False,False,2020-01-02,11.719,23.34,44.93,78.02,78.02,119,2020-07-02,53,-14.5,-5.38,15.68,73.22,True
2019-12-31,603019,中科曙光,计算机/人工智能,BULLISH,all,False,False,2020-01-02,23.41,31.4,58.31,79.54,79.54,120,2020-07-03,1,-0.61,-7.19,24.69,69.84,True
2019-12-31,603259,药明康德,创新药/医疗,BULLISH,"all,nb",True,False,2020-01-02,48.381,17.24,32.99,55.77,55.77,117,2020-06-30,50,-8.72,-7.3,1.86,51.75,True
2019-12-31,603986,兆易创新,半导体/芯片,BULLISH,all,True,True,2020-01-02,102.254,48.89,110.35,110.35,110.35,33,2020-02-25,1,-0.45,-46.69,24.53,60.65,True
2019-12-31,688008,澜起科技,半导体/芯片,BULLISH,"all,none",True,True,2020-01-02,70.034,42.09,77.39,77.39,77.39,25,2020-02-13,4,-7.54,-44.92,8.72,41.84,True
2019-12-31,688012,中微公司,半导体/芯片,BULLISH,"all,none",False,True,2020-01-02,61.391,118.44,154.31,176.47,176.47,89,2020-05-19,1,0.0,-24.67,59.45,147.78,True
2020-01-08,000568,泸州老窖,酒,BULLISH,all,False,False,2020-01-09,57.165,16.06,16.06,69.57,69.57,120,2020-07-10,45,-35.9,-8.01,3.69,63.15,True
2020-01-08,000657,中钨高新,有色金属,BULLISH,all,False,False,2020-01-09,4.591,2.35,2.35,4.53,4.53,119,2020-07-09,43,-27.31,-4.67,-1.0,0.68,True
2020-01-08,000858,五粮液,酒,BULLISH,"all,nb",False,False,2020-01-09,101.844,13.56,13.56,83.46,83.46,120,2020-07-10,45,-29.82,-5.89,2.65,78.75,True
2020-01-08,002179,中航光电,军工,BULLISH,"all,nb",False,False,2020-01-09,18.892,0.26,6.17,16.46,16.46,119,2020-07-09,47,-22.22,-5.27,-3.11,10.79,True
2020-01-08,002230,科大讯飞,计算机/机器人,BULLISH,"all,ss,nb",True,False,2020-01-09,35.782,9.0,23.14,23.14,23.14,33,2020-03-03,72,-15.96,-31.75,0.78,13.0,False
2020-01-08,002371,北方华创,半导体/芯片,BULLISH,"all,big,natbig,natbig_ss,ss",True,False,2020-01-09,63.97,73.82,104.33,157.84,157.84,120,2020-07-10,1,-1.73,-7.82,42.79,152.05,True
2020-01-08,002594,比亚迪,电池/汽车,BULLISH,all,True,False,2020-01-09,12.716,40.92,73.53,116.94,116.94,120,2020-07-10,2,-2.99,-11.25,30.2,108.13,True
2020-01-08,300059,东方财富,证券/创业板,BULLISH,all,False,True,2020-01-09,7.3,3.11,31.64,118.62,118.62,119,2020-07-09,13,-19.1,-9.42,-0.14,98.41,True
2020-01-08,300308,中际旭创,通信/人工智能,BULLISH,"all,nb",True,True,2020-01-09,34.671,30.46,44.53,44.53,44.53,28,2020-02-25,12,-7.98,-35.06,8.83,36.29,True
2020-01-08,300502,新易盛,通信/人工智能,BULLISH,"all,none",True,True,2020-01-09,6.19,72.26,122.2,175.14,175.14,119,2020-07-09,1,-0.24,-4.88,45.12,172.02,True
2020-01-08,300760,迈瑞医疗,医疗/医药,BULLISH,"all,ss,nb",True,False,2020-01-09,150.559,33.38,63.43,97.12,97.12,120,2020-07-10,12,-1.49,-3.01,8.65,92.93,True
2020-01-08,600030,中信证券,证券,BULLISH,all,False,False,2020-01-09,20.433,3.46,4.27,38.06,38.06,118,2020-07-08,13,-19.43,-8.29,-0.56,27.51,True
2020-01-08,600089,特变电工,光伏,BULLISH,"all,nb",False,False,2020-01-09,2.755,4.21,49.15,49.15,49.15,43,2020-03-17,13,-30.42,-33.12,-5.01,21.92,True
2020-01-08,600111,北方稀土,有色金属,BULLISH,all,False,False,2020-01-09,10.062,2.58,2.58,22.86,22.86,120,2020-07-10,13,-26.83,-10.44,-4.17,16.5,True
2020-01-08,600276,恒瑞医药,创新药/医药,BULLISH,all,True,False,2020-01-09,57.782,10.38,17.64,42.93,42.93,120,2020-07-10,45,-9.4,-2.38,6.41,41.4,True
2020-01-08,600487,亨通光电,通信,BULLISH,all,False,False,2020-01-09,16.161,8.79,31.25,31.25,31.25,41,2020-03-13,13,-21.16,-30.88,3.84,9.34,True
2020-01-08,600519,贵州茅台,酒/上证50,BULLISH,all,False,True,2020-01-09,834.741,4.22,10.48,80.01,80.01,117,2020-07-07,45,-16.04,-5.64,-2.22,76.3,True
2020-01-08,600549,厦门钨业,电池/有色金属,BULLISH,all,True,False,2020-01-09,10.866,4.6,5.34,28.44,28.44,120,2020-07-10,13,-27.15,-7.74,-3.5,24.11,True
2020-01-08,601138,工业富联,通信,BULLISH,"all,nb",False,False,2020-01-09,13.952,24.01,24.01,24.01,24.01,10,2020-01-22,48,-37.49,-49.59,22.94,-10.18,False
2020-01-08,601899,紫金矿业,有色金属/上证50,BULLISH,all,False,False,2020-01-09,2.26,15.49,15.49,71.24,71.24,119,2020-07-09,45,-55.75,-12.92,-4.42,50.0,True
2020-01-08,603259,药明康德,创新药/医疗,BULLISH,"all,nb",True,False,2020-01-09,46.298,27.27,38.97,74.12,74.12,120,2020-07-10,45,-4.62,-4.86,12.55,68.37,True
2020-01-08,603986,兆易创新,半导体/芯片,BULLISH,all,True,True,2020-01-09,106.534,50.49,101.9,101.9,101.9,28,2020-02-25,1,-1.79,-46.69,35.54,80.6,True
2020-01-08,688008,澜起科技,半导体/芯片,BULLISH,"all,none",True,True,2020-01-09,67.534,83.96,83.96,83.96,83.96,20,2020-02-13,3,-3.14,-44.92,35.54,70.33,True
2020-01-15,000568,泸州老窖,酒,BULLISH,all,False,False,2020-01-16,63.965,2.19,2.19,60.97,60.97,118,2020-07-15,40,-42.71,-19.41,-28.63,34.1,True
2020-01-15,000657,中钨高新,有色金属,BULLISH,all,False,False,2020-01-16,4.522,2.37,2.37,7.3,7.3,117,2020-07-14,38,-26.21,-12.37,-15.83,-2.72,True
2020-01-15,002179,中航光电,军工,BULLISH,"all,nb",False,False,2020-01-16,18.562,0.57,8.05,18.53,18.53,114,2020-07-09,42,-20.84,-13.39,-7.11,8.05,True
2020-01-15,002230,科大讯飞,计算机/机器人,BULLISH,"all,ss,nb",True,False,2020-01-16,35.482,11.95,24.18,24.18,24.18,28,2020-03-03,67,-15.25,-31.75,8.51,2.99,False
2020-01-15,002555,三七互娱,游戏/传媒,BULLISH,"all,nb",False,False,2020-01-16,24.017,43.43,43.43,92.06,92.06,117,2020-07-14,1,-3.58,-15.35,31.89,72.28,True
2020-01-15,300059,东方财富,证券/创业板,BULLISH,all,False,True,2020-01-16,7.257,10.22,32.42,131.47,131.47,118,2020-07-15,8,-18.62,-20.43,-7.84,91.69,True
2020-01-15,300274,阳光电源,光伏/创业板,BULLISH,"all,ss",False,True,2020-01-16,4.444,38.68,45.3,125.9,125.9,118,2020-07-15,67,-33.37,-13.92,-16.76,108.33,True
2020-01-15,300308,中际旭创,通信/人工智能,BULLISH,"all,nb",True,True,2020-01-16,35.188,36.79,42.41,42.41,42.41,23,2020-02-25,7,-9.33,-35.06,14.64,17.47,True
2020-01-15,300394,天孚通信,通信/创业板,BULLISH,all,False,False,2020-01-16,5.725,18.22,57.82,127.42,127.42,117,2020-07-14,8,-26.34,-18.23,-9.12,99.02,True
2020-01-15,300502,新易盛,通信/人工智能,BULLISH,"all,none",True,True,2020-01-16,6.703,72.12,105.19,207.62,207.62,117,2020-07-14,1,-1.58,-21.14,41.0,155.78,True
2020-01-15,300750,宁德时代,电池/沪深300,BULLISH,all,False,True,2020-01-16,42.339,70.71,70.71,142.38,142.38,116,2020-07-13,42,-14.42,-19.6,70.71,104.87,True
2020-01-15,300760,迈瑞医疗,医疗/医药,BULLISH,"all,ss,nb",True,False,2020-01-16,158.749,39.74,55.0,108.37,108.37,118,2020-07-15,7,-6.58,-9.66,21.04,96.98,True
2020-01-15,600030,中信证券,证券,BULLISH,all,False,False,2020-01-16,20.459,1.79,4.14,37.89,37.89,113,2020-07-08,8,-19.54,-19.31,-11.65,13.91,True
2020-01-15,600089,特变电工,光伏,BULLISH,"all,nb",False,False,2020-01-16,2.771,0.0,48.29,48.29,48.29,38,2020-03-17,8,-30.82,-33.12,-22.23,15.12,True
2020-01-15,600111,北方稀土,有色金属,BULLISH,all,False,False,2020-01-16,9.962,1.51,1.51,26.3,26.3,118,2020-07-15,8,-26.1,-17.01,-15.26,8.43,True
2020-01-15,600276,恒瑞医药,创新药/医药,BULLISH,all,True,False,2020-01-16,59.615,6.99,14.03,44.95,44.95,118,2020-07-15,40,-12.18,-9.64,2.85,32.83,True
2020-01-15,600487,亨通光电,通信,BULLISH,all,False,False,2020-01-16,16.771,1.55,26.47,26.47,26.47,36,2020-03-13,8,-24.03,-30.88,-16.1,-2.27,True
2020-01-15,600519,贵州茅台,酒/上证50,BULLISH,all,False,True,2020-01-16,859.611,0.6,13.46,79.71,79.71,116,2020-07-13,40,-18.47,-12.11,-5.57,63.54,True
2020-01-15,600549,厦门钨业,电池/有色金属,BULLISH,all,True,False,2020-01-16,10.876,4.23,5.24,32.92,32.92,118,2020-07-15,8,-27.22,-16.67,-16.83,13.7,True
2020-01-15,601012,隆基绿能,光伏,BULLISH,"all,nb",False,False,2020-01-16,13.505,25.76,25.76,85.0,85.0,118,2020-07-15,43,-25.81,-12.82,6.87,67.55,True
2020-01-15,601138,工业富联,通信,BULLISH,"all,nb",False,False,2020-01-16,14.952,15.72,15.72,15.72,15.72,5,2020-01-22,43,-41.67,-49.59,1.81,-24.48,False
2020-01-15,601898,中煤能源,煤炭,BULLISH,all,False,False,2020-01-16,2.498,1.2,1.2,1.2,1.2,3,2020-01-20,82,-48.44,-49.05,-21.22,-29.34,False
2020-01-15,603259,药明康德,创新药/医疗,BULLISH,"all,nb",True,False,2020-01-16,49.756,24.5,29.31,71.23,71.23,119,2020-07-16,40,-11.24,-9.78,11.96,58.31,True
2020-01-15,603986,兆易创新,半导体/芯片,BULLISH,all,True,True,2020-01-16,126.999,48.1,69.37,69.37,69.37,23,2020-02-25,43,-9.72,-46.69,11.09,28.5,False
2020-01-15,603993,洛阳钼业,有色金属,BULLISH,all,False,False,2020-01-16,3.657,25.7,25.7,25.7,25.7,16,2020-02-14,67,-35.82,-48.94,-16.68,-11.4,False
2020-01-22,000568,泸州老窖,酒,BULLISH,all,False,False,2020-01-23,59.135,0.0,0.0,74.12,74.12,113,2020-07-15,35,-38.03,-23.6,-16.69,45.0,True
2020-01-22,000657,中钨高新,有色金属,BULLISH,all,False,False,2020-01-23,4.522,1.02,1.02,8.67,8.67,119,2020-07-23,33,-26.21,-7.67,-10.22,1.17,True
2020-01-22,000858,五粮液,酒,BULLISH,"all,nb",False,False,2020-01-23,104.614,0.0,2.97,92.18,92.18,113,2020-07-15,35,-31.68,-17.4,-7.29,68.65,True
2020-01-22,002179,中航光电,军工,BULLISH,"all,nb",False,False,2020-01-23,18.331,9.42,9.42,27.1,27.1,118,2020-07-22,37,-19.84,-8.63,-8.15,16.82,True
2020-01-22,300059,东方财富,证券/创业板,BULLISH,all,False,True,2020-01-23,7.16,30.98,34.22,134.61,134.61,113,2020-07-15,3,-17.51,-20.43,-6.47,97.28,True
2020-01-22,300124,汇川技术,机器人,BULLISH,"all,nb",False,False,2020-01-23,17.348,10.76,10.76,94.07,94.07,114,2020-07-16,37,-24.71,-14.63,-1.8,74.09,True
2020-01-22,300760,迈瑞医疗,医疗/医药,BULLISH,"all,ss,nb",True,False,2020-01-23,165.309,42.04,50.06,100.1,100.1,113,2020-07-15,2,-10.28,-9.66,19.42,84.02,True
2020-01-22,600030,中信证券,证券,BULLISH,all,False,False,2020-01-23,19.874,5.71,7.21,41.94,41.94,108,2020-07-08,3,-17.17,-19.31,-9.39,16.74,True
2020-01-22,600089,特变电工,光伏,BULLISH,"all,nb",False,False,2020-01-23,2.602,4.42,57.92,74.63,74.63,119,2020-07-23,3,-26.33,-12.87,-3.57,55.11,True
2020-01-22,600111,北方稀土,有色金属,BULLISH,all,False,False,2020-01-23,9.582,0.42,0.42,35.27,35.27,119,2020-07-23,3,-23.17,-12.34,-7.41,19.2,True
2020-01-22,600276,恒瑞医药,创新药/医药,BULLISH,all,True,False,2020-01-23,61.268,4.1,10.95,41.04,41.04,113,2020-07-15,35,-14.55,-10.61,1.62,27.16,True
2020-01-22,600487,亨通光电,通信,BULLISH,all,False,False,2020-01-23,16.601,10.84,27.77,27.77,27.77,31,2020-03-13,3,-23.25,-30.88,-12.83,-8.32,True
2020-01-22,600519,贵州茅台,酒/上证50,BULLISH,all,False,True,2020-01-23,816.741,5.88,23.22,89.14,89.14,111,2020-07-13,35,-14.19,-13.08,1.84,65.67,True
2020-01-22,600549,厦门钨业,电池/有色金属,BULLISH,all,True,False,2020-01-23,10.386,10.21,10.21,39.19,39.19,113,2020-07-15,3,-23.78,-16.67,5.68,23.2,True
