code,name,period,hold_ratio,hold_ratio_change,n_funds
300054,鼎龙股份,2026-06-30,25.2081,7.1299,905
300055,万邦达,2025-12-31,9.4837,0.3101,31
300055,万邦达,2026-03-31,10.7847,1.3010,4
300055,万邦达,2026-06-30,14.4436,3.6589,106
300056,中创环保,2025-12-31,16.8360,0.1420,14
300056,中创环保,2026-03-31,15.4883,-1.3477,0
300056,中创环保,2026-06-30,20.4160,4.9277,16
300057,万顺新材,2025-12-31,9.0128,1.7390,36
300057,万顺新材,2026-03-31,8.1590,-0.8538,0
300057,万顺新材,2026-06-30,12.0821,3.9231,51
300058,蓝色光标,2025-12-31,15.2933,4.5445,332
300058,蓝色光标,2026-03-31,9.7583,-5.5350,54
300058,蓝色光标,2026-06-30,9.5225,-0.2358,387
300059,东方财富,2025-12-31,21.3213,-1.3123,969
300059,东方财富,2026-03-31,15.7341,-5.5872,235
300059,东方财富,2026-06-30,15.4940,-0.2401,880
300061,旗天科技,2025-12-31,15.7343,0.0993,13
300061,旗天科技,2026-03-31,15.6312,-0.1031,1
300061,旗天科技,2026-06-30,10.0318,-5.5994,26
300062,中能电气,2025-12-31,2.8432,0.2461,11
300062,中能电气,2026-03-31,2.7844,-0.0588,3
300062,中能电气,2026-06-30,3.5223,0.7379,24
300063,天龙集团,2025-12-31,3.0569,1.0898,43
300063,天龙集团,2026-03-31,6.4968,3.4399,2
300063,天龙集团,2026-06-30,5.1943,-1.3025,62
300065,海兰信,2025-12-31,7.8189,6.5323,90
300065,海兰信,2026-03-31,2.8375,-4.9814,9
300065,海兰信,2026-06-30,5.5755,2.7380,82
300066,三川智慧,2025-12-31,38.0466,0.0366,55
300066,三川智慧,2026-03-31,37.4843,-0.5623,2
300066,三川智慧,2026-06-30,36.9753,-0.5090,21
300067,安诺其,2025-12-31,9.2209,0.6354,12
300067,安诺其,2026-03-31,8.2161,-1.0048,0
300067,安诺其,2026-06-30,9.1308,0.9147,58
300068,ST南都,2025-12-31,21.5977,3.9068,169
300068,ST南都,2026-03-31,16.3571,-5.2406,2
300068,ST南都,2026-06-30,12.1954,-4.1617,2
300069,金利华电,2025-12-31,37.9455,2.2155,32
300069,金利华电,2026-03-31,38.1922,0.2467,11
300069,金利华电,2026-06-30,41.4200,3.2278,42
300070,碧水源,2025-12-31,39.5136,-0.4802,166
300070,碧水源,2026-03-31,37.0754,-2.4382,1
300070,碧水源,2026-06-30,36.4939,-0.5815,135
300071,福石控股,2025-12-31,14.1354,0.6506,19
300071,福石控股,2026-03-31,13.2920,-0.8434,0
300071,福石控股,2026-06-30,12.2960,-0.9960,21
300072,海新能科,2025-12-31,40.9216,1.1997,80
300072,海新能科,2026-03-31,39.7456,-1.1760,0
300072,海新能科,2026-06-30,40.3127,0.5671,48
300073,当升科技,2025-12-31,47.7675,12.4874,598
300073,当升科技,2026-03-31,33.5121,-14.2554,14
300073,当升科技,2026-06-30,38.7560,5.2439,706
300074,华平股份,2025-12-31,18.1133,-1.3369,67
300074,华平股份,2026-03-31,18.8620,0.7487,4
300074,华平股份,2026-06-30,20.9871,2.1251,80
300075,数字政通,2025-12-31,9.1834,3.6152,89
300075,数字政通,2026-03-31,5.2658,-3.9176,1
300075,数字政通,2026-06-30,8.6600,3.3942,99
300076,*ST宁视,2025-12-31,32.4676,-0.1071,10
300076,*ST宁视,2026-03-31,31.4971,-0.9705,3
300076,*ST宁视,2026-06-30,31.2529,-0.2442,0
300077,国民技术,2025-12-31,3.2382,0.5534,52
300077,国民技术,2026-03-31,1.4029,-1.8353,2
300077,国民技术,2026-06-30,10.7279,9.3250,109
300078,思创智联,2025-12-31,13.7590,1.5887,5
300078,思创智联,2026-03-31,14.4190,0.6600,1
300078,思创智联,2026-06-30,19.6302,5.2112,9
300079,数码视讯,2025-12-31,4.9277,1.3213,110
300079,数码视讯,2026-03-31,1.3671,-3.5606,1
300079,数码视讯,2026-06-30,2.2507,0.8836,71
300080,易成新能,2025-12-31,67.9725,-0.2332,64
300080,易成新能,2026-03-31,66.3637,-1.6088,0
300080,易成新能,2026-06-30,66.3671,0.0034,25
300081,ST恒信,2025-12-31,5.6390,0.1597,18
300081,ST恒信,2026-03-31,2.9072,-2.7318,0
300081,ST恒信,2026-06-30,2.1488,-0.7584,0
300082,奥克股份,2025-12-31,57.8944,0.1001,13
300082,奥克股份,2026-03-31,59.0769,1.1825,1
300082,奥克股份,2026-06-30,57.9260,-1.1509,10
300083,创世纪,2025-12-31,18.4364,3.9474,255
300083,创世纪,2026-03-31,11.9815,-6.4549,1
300083,创世纪,2026-06-30,13.5400,1.5585,231
300084,海默科技,2025-12-31,3.4919,-0.4512,26
300084,海默科技,2026-03-31,2.8253,-0.6666,1
300084,海默科技,2026-06-30,27.5834,24.7581,28
300085,银之杰,2025-12-31,5.6250,0.3550,76
300085,银之杰,2026-03-31,4.6431,-0.9819,12
300085,银之杰,2026-06-30,5.2661,0.6230,77
300086,康芝药业,2025-12-31,30.1208,1.1798,11
300086,康芝药业,2026-03-31,32.2258,2.1050,0
300086,康芝药业,2026-06-30,29.7749,-2.4509,17
300087,ST荃银,2025-12-31,30.2159,5.2803,84
300087,ST荃银,2026-03-31,43.4608,13.2449,3
300087,ST荃银,2026-06-30,44.8677,1.4069,33
300088,长信科技,2025-12-31,23.8943,0.9263,181
300088,长信科技,2026-03-31,17.7115,-6.1828,4
300088,长信科技,2026-06-30,23.6823,5.9708,125
300091,*ST金灵,2025-12-31,33.4770,0.4822,12
300091,*ST金灵,2026-03-31,39.9864,6.5094,0
300091,*ST金灵,2026-06-30,41.7134,1.7270,0
300092,科新机电,2025-12-31,7.4469,3.2354,46
300092,科新机电,2026-03-31,2.5759,-4.8710,1
300092,科新机电,2026-06-30,0.6873,-1.8886,25
300093,金刚光伏,2025-12-31,15.7175,-7.2549,0
300093,金刚光伏,2026-03-31,13.3894,-2.3281,0
300093,金刚光伏,2026-06-30,26.9644,13.5750,8
300094,国联水产,2025-12-31,21.8955,0.2649,18
300094,国联水产,2026-03-31,21.9197,0.0242,0
300094,国联水产,2026-06-30,21.9928,0.0731,22
300095,华伍股份,2025-12-31,4.9380,-2.7942,17
300095,华伍股份,2026-03-31,6.4854,1.5474,0
300095,华伍股份,2026-06-30,6.8833,0.3979,18
300096,ST易联众,2025-12-31,19.8945,3.7069,0
300096,ST易联众,2026-03-31,19.9086,0.0141,0
300096,ST易联众,2026-06-30,20.2434,0.3348,0
300097,智云股份,2026-03-31,5.3702,,0
300097,智云股份,2026-06-30,5.4982,0.1280,3
300098,高新兴,2025-12-31,8.3038,4.6365,178
300098,高新兴,2026-03-31,2.9877,-5.3161,2
300098,高新兴,2026-06-30,6.9199,3.9322,156
300099,尤洛卡,2025-12-31,0.4255,,34
300099,尤洛卡,2026-06-30,0.8686,,41
300100,双林股份,2025-12-31,51.1182,1.4479,180
300100,双林股份,2026-03-31,48.7530,-2.3652,3
300100,双林股份,2026-06-30,48.9785,0.2255,153
300101,振芯科技,2025-12-31,44.2757,2.3294,165
300101,振芯科技,2026-03-31,34.9713,-9.3044,3
300101,振芯科技,2026-06-30,36.8476,1.8763,121
300102,乾照光电,2025-12-31,42.0811,2.2099,64
300102,乾照光电,2026-03-31,43.0883,1.0072,9
300102,乾照光电,2026-06-30,42.1777,-0.9106,119
300103,达刚控股,2025-12-31,17.7673,0.5014,33
300103,达刚控股,2026-03-31,18.5678,0.8005,1
300103,达刚控股,2026-06-30,19.7049,1.1371,14
300105,龙源技术,2025-12-31,45.3100,1.9374,90
300105,龙源技术,2026-03-31,43.7272,-1.5828,1
300105,龙源技术,2026-06-30,42.9829,-0.7443,16
300106,西部牧业,2025-12-31,45.4125,2.1670,47
300106,西部牧业,2026-03-31,47.2845,1.8720,3
300106,西部牧业,2026-06-30,50.2035,2.9190,70
300107,建新股份,2025-12-31,0.0623,,13
300107,建新股份,2026-03-31,1.7563,1.6940,0
300107,建新股份,2026-06-30,1.8355,0.0792,25
300109,新开源,2025-12-31,2.3339,-0.7652,18
300109,新开源,2026-03-31,3.7442,1.4103,0
300109,新开源,2026-06-30,5.8640,2.1198,37
300110,华仁药业,2025-12-31,34.6874,-1.9207,60
300110,华仁药业,2026-03-31,33.7031,-0.9843,2
300110,华仁药业,2026-06-30,32.5642,-1.1389,15
300111,向日葵,2025-12-31,2.0225,0.8355,33
300111,向日葵,2026-03-31,2.5726,0.5501,0
300111,向日葵,2026-06-30,3.7137,1.1411,22
300112,万讯自控,2025-12-31,10.2589,2.1153,71
300112,万讯自控,2026-03-31,6.2593,-3.9996,4
300112,万讯自控,2026-06-30,10.3005,4.0412,77
300113,顺网科技,2025-12-31,23.5574,-1.9933,191
300113,顺网科技,2026-03-31,16.4807,-7.0767,16
300113,顺网科技,2026-06-30,13.0124,-3.4683,121
300115,长盈精密,2025-12-31,47.0979,6.7419,431
300115,长盈精密,2026-03-31,39.1425,-7.9554,26
300115,长盈精密,2026-06-30,39.1655,0.0230,433
300118,东方日升,2025-12-31,19.5060,3.7641,175
300118,东方日升,2026-03-31,10.3766,-9.1294,16
300118,东方日升,2026-06-30,13.9101,3.5335,213
300119,瑞普生物,2025-12-31,10.8669,3.9725,122
300119,瑞普生物,2026-03-31,5.0103,-5.8566,1
300119,瑞普生物,2026-06-30,6.8918,1.8815,60
300120,经纬辉开,2025-12-31,6.4402,-0.4587,12
300120,经纬辉开,2026-03-31,6.3443,-0.0959,0
300120,经纬辉开,2026-06-30,8.6420,2.2977,21
300121,阳谷华泰,2025-12-31,3.2721,-0.2126,27
300121,阳谷华泰,2026-03-31,1.6326,-1.6395,0
300121,阳谷华泰,2026-06-30,8.5400,6.9074,80
300122,智飞生物,2025-12-31,19.6811,9.7006,381
300122,智飞生物,2026-03-31,8.6817,-10.9994,11
300122,智飞生物,2026-06-30,16.7169,8.0352,346
300123,ST亚光,2025-12-31,17.5609,-1.7269,18
300123,ST亚光,2026-03-31,16.3520,-1.2089,3
300123,ST亚光,2026-06-30,12.7832,-3.5688,1
300124,汇川技术,2025-12-31,54.8099,2.3322,994
300124,汇川技术,2026-03-31,49.0317,-5.7782,210
300124,汇川技术,2026-06-30,51.5274,2.4957,974
300125,聆达股份,2025-12-31,41.5038,19.4816,0
300125,聆达股份,2026-03-31,37.4617,-4.0421,0
300125,聆达股份,2026-06-30,36.3704,-1.0913,0
300126,锐奇股份,2025-12-31,7.4200,1.7233,34
300126,锐奇股份,2026-03-31,10.3291,2.9091,1
300126,锐奇股份,2026-06-30,12.8562,2.5271,56
300127,银河磁体,2025-12-31,46.3048,3.4705,108
300127,银河磁体,2026-03-31,43.7071,-2.5977,2
300127,银河磁体,2026-06-30,45.1776,1.4705,146
300128,锦富技术,2025-12-31,29.8123,-0.8478,9
300128,锦富技术,2026-03-31,29.4066,-0.4057,0
300128,锦富技术,2026-06-30,31.2257,1.8191,35
300129,泰胜风能,2025-12-31,13.0749,0.0876,108
300129,泰胜风能,2026-03-31,8.3609,-4.7140,1
300129,泰胜风能,2026-06-30,11.9481,3.5872,112
300130,新国都,2025-12-31,7.2702,1.6284,188
300130,新国都,2026-03-31,4.6118,-2.6584,1
300130,新国都,2026-06-30,6.6260,2.0142,122
300131,英唐智控,2025-12-31,8.0044,3.1960,50
300131,英唐智控,2026-03-31,8.8219,0.8175,2
300131,英唐智控,2026-06-30,11.5850,2.7631,96
300132,诺斯贝尔,2025-12-31,26.5941,9.4186,89
300132,诺斯贝尔,2026-03-31,22.6439,-3.9502,3
300132,诺斯贝尔,2026-06-30,20.7013,-1.9426,76
300133,华策影视,2025-12-31,33.4282,1.5204,122
300133,华策影视,2026-03-31,28.9342,-4.4940,8
300133,华策影视,2026-06-30,30.6686,1.7344,132
300134,大富科技,2025-12-31,52.7652,0.1019,90
300134,大富科技,2026-03-31,50.9868,-1.7784,1
300134,大富科技,2026-06-30,51.8950,0.9082,96
300135,宝利国际,2025-12-31,23.3937,0.1668,21
300135,宝利国际,2026-03-31,22.9817,-0.4120,1
300135,宝利国际,2026-06-30,24.1195,1.1378,14
300136,信维通信,2025-12-31,26.5798,13.1964,591
300136,信维通信,2026-03-31,14.3596,-12.2202,108
300136,信维通信,2026-06-30,22.9419,8.5823,766
300137,先河环保,2025-12-31,14.1994,-0.4865,3
300137,先河环保,2026-03-31,14.1733,-0.0261,0
300137,先河环保,2026-06-30,16.4475,2.2742,28
300138,晨光生物,2025-12-31,17.5924,8.1430,216
300138,晨光生物,2026-03-31,3.6087,-13.9837,9
300138,晨光生物,2026-06-30,14.7179,11.1092,91
300139,晓程科技,2025-12-31,12.5094,3.9476,90
300139,晓程科技,2026-03-31,13.3982,0.8888,11
300139,晓程科技,2026-06-30,11.5199,-1.8783,117
300140,节能环境,2025-12-31,66.2644,2.2289,146
300140,节能环境,2026-03-31,53.2328,-13.0316,0
300140,节能环境,2026-06-30,55.2892,2.0564,144
300141,和顺电气,2025-12-31,20.9912,-0.8540,23
300141,和顺电气,2026-03-31,21.0699,0.0787,0
300141,和顺电气,2026-06-30,23.1128,2.0429,33
300142,沃森生物,2025-12-31,16.9308,8.7074,258
300142,沃森生物,2026-03-31,9.3650,-7.5658,13
300142,沃森生物,2026-06-30,13.8445,4.4795,261
300143,盈康生命,2025-12-31,46.2310,1.6298,48
300143,盈康生命,2026-03-31,44.9445,-1.2865,2
300143,盈康生命,2026-06-30,44.6538,-0.2907,33
300144,宋城演艺,2025-12-31,39.1327,-1.8034,268
300144,宋城演艺,2026-03-31,34.6818,-4.4509,7
300144,宋城演艺,2026-06-30,33.6696,-1.0122,233
300145,南方泵业,2025-12-31,29.9110,4.5952,72
300145,南方泵业,2026-03-31,30.1863,0.2753,2
300145,南方泵业,2026-06-30,31.8750,1.6887,44
300146,汤臣倍健,2025-12-31,15.3547,5.8619,334
300146,汤臣倍健,2026-03-31,7.5770,-7.7777,7
300146,汤臣倍健,2026-06-30,12.6273,5.0503,218
300147,*ST香雪,2025-12-31,27.3834,0.0289,0
300147,*ST香雪,2026-03-31,27.5992,0.2158,0
300147,*ST香雪,2026-06-30,27.3421,-0.2571,0
300148,天舟文化,2025-12-31,22.4109,5.7922,39
300148,天舟文化,2026-03-31,16.3823,-6.0286,3
300148,天舟文化,2026-06-30,19.9384,3.5561,29
300149,睿智医药,2025-12-31,20.9484,-0.3546,53
300149,睿智医药,2026-03-31,20.9371,-0.0113,2
300149,睿智医药,2026-06-30,20.7641,-0.1730,22
300150,世纪瑞尔,2025-12-31,7.3090,-0.3748,21
300150,世纪瑞尔,2026-03-31,6.9890,-0.3200,0
300150,世纪瑞尔,2026-06-30,8.1449,1.1559,41
300151,昌红科技,2025-12-31,8.1108,2.7858,51
300151,昌红科技,2026-03-31,6.8597,-1.2511,2
300151,昌红科技,2026-06-30,8.0578,1.1981,91
300152,*ST动力,2025-12-31,5.4945,1.2847,0
300152,*ST动力,2026-03-31,5.3521,-0.1424,0
300152,*ST动力,2026-06-30,5.4722,0.1201,0
300153,科泰电源,2025-12-31,40.8781,-4.1098,78
300153,科泰电源,2026-03-31,39.4719,-1.4062,5
300153,科泰电源,2026-06-30,40.0027,0.5308,118
300154,瑞凌股份,2025-12-31,43.9478,4.7415,81
300154,瑞凌股份,2026-03-31,40.3381,-3.6097,5
300154,瑞凌股份,2026-06-30,45.2282,4.8901,71
300155,安居宝,2025-12-31,10.4978,3.7349,12
300155,安居宝,2026-03-31,7.9618,-2.5360,1
300155,安居宝,2026-06-30,9.9640,2.0022,45
300157,新锦动力,2025-12-31,1.4861,-0.2451,19
300157,新锦动力,2026-03-31,3.9144,2.4283,0
300157,新锦动力,2026-06-30,3.4120,-0.5024,25
300158,振东制药,2025-12-31,35.8155,-3.6196,50
300158,振东制药,2026-03-31,36.6138,0.7983,1
300158,振东制药,2026-06-30,38.0954,1.4816,8
300159,新研股份,2025-12-31,27.0423,15.8876,0
300159,新研股份,2026-03-31,27.1108,0.0685,0
300159,新研股份,2026-06-30,22.7169,-4.3939,4
300160,秀强股份,2025-12-31,38.4631,0.8320,36
300160,秀强股份,2026-03-31,36.9941,-1.4690,0
300160,秀强股份,2026-06-30,37.2815,0.2874,19
300161,华中数控,2025-12-31,44.5636,6.4809,82
300161,华中数控,2026-03-31,41.8473,-2.7163,13
300161,华中数控,2026-06-30,47.0826,5.2353,99
300162,雷曼光电,2025-12-31,17.8718,3.8787,98
300162,雷曼光电,2026-03-31,17.8445,-0.0273,0
300162,雷曼光电,2026-06-30,18.9687,1.1242,8
300163,先锋新材,2025-12-31,1.6773,1.6235,7
300163,先锋新材,2026-03-31,0.6385,-1.0388,0
300163,先锋新材,2026-06-30,5.6078,4.9693,10
300164,通源石油,2025-12-31,0.1863,-1.0632,17
300164,通源石油,2026-03-31,2.6922,2.5059,2
300164,通源石油,2026-06-30,11.5166,8.8244,104
300165,天瑞仪器,2025-12-31,12.7490,0.0000,0
300165,天瑞仪器,2026-03-31,12.7490,0.0000,0
300165,天瑞仪器,2026-06-30,12.1609,-0.5881,10
300166,东方国信,2025-12-31,8.0834,3.8512,104
300166,东方国信,2026-03-31,7.3487,-0.7347,5
300166,东方国信,2026-06-30,7.4460,0.0973,158
300167,ST迪威迅,2025-12-31,8.9702,-1.5618,0
300167,ST迪威迅,2026-03-31,8.9702,0.0000,0
300167,ST迪威迅,2026-06-30,8.8872,-0.0830,0
300168,万达信息,2025-12-31,31.8561,-2.6016,70
300168,万达信息,2026-03-31,29.4047,-2.4514,0
300168,万达信息,2026-06-30,30.4762,1.0715,77
300169,天晟新材,2025-12-31,5.0904,-0.4669,13
300169,天晟新材,2026-03-31,8.4890,3.3986,1
300169,天晟新材,2026-06-30,8.7155,0.2265,41
300170,汉得信息,2025-12-31,12.8189,3.0589,187
300170,汉得信息,2026-03-31,6.0580,-6.7609,25
300170,汉得信息,2026-06-30,7.3596,1.3016,151
300171,东富龙,2025-12-31,21.5723,4.7239,157
300171,东富龙,2026-03-31,17.3073,-4.2650,5
300171,东富龙,2026-06-30,18.9788,1.6715,119
300172,中电环保,2025-12-31,2.2518,,48
300172,中电环保,2026-03-31,0.4919,-1.7599,1
300172,中电环保,2026-06-30,0.7869,0.2950,39
300173,ST福能,2025-12-31,20.7756,-0.6245,0
300173,ST福能,2026-03-31,20.7756,0.0000,0
300173,ST福能,2026-06-30,20.7756,0.0000,0
300174,元力股份,2025-12-31,5.4638,-1.3644,32
300174,元力股份,2026-03-31,4.6400,-0.8238,2
300174,元力股份,2026-06-30,6.1594,1.5194,87
300175,朗源股份,2025-12-31,14.5145,3.2995,0
300175,朗源股份,2026-03-31,15.1681,0.6536,0
300175,朗源股份,2026-06-30,14.5858,-0.5823,8
300176,鸿特科技,2025-12-31,30.3056,-1.4182,67
300176,鸿特科技,2026-03-31,28.4432,-1.8624,2
300176,鸿特科技,2026-06-30,30.6869,2.2437,69
300177,中海达,2025-12-31,1.0276,0.7208,27
300177,中海达,2026-06-30,1.5901,,30
300179,四方达,2025-12-31,2.8610,2.2321,22
300179,四方达,2026-03-31,2.9211,0.0601,2
300179,四方达,2026-06-30,3.9916,1.0705,88
300180,华峰超纤,2025-12-31,11.6168,1.5487,46
300180,华峰超纤,2026-03-31,9.3221,-2.2947,0
300180,华峰超纤,2026-06-30,9.7145,0.3924,43
300181,佐力药业,2025-12-31,12.7600,3.4164,130
300181,佐力药业,2026-03-31,8.5934,-4.1666,5
300181,佐力药业,2026-06-30,9.9224,1.3290,91
300182,捷成股份,2025-12-31,14.1736,9.5119,98
300182,捷成股份,2026-03-31,9.6457,-4.5279,5
300182,捷成股份,2026-06-30,9.1544,-0.4913,62
300183,东软载波,2025-12-31,22.0302,2.8114,56
300183,东软载波,2026-03-31,20.1891,-1.8411,1
300183,东软载波,2026-06-30,22.0717,1.8826,52
300184,力源信息,2025-12-31,5.2818,0.5619,99
300184,力源信息,2026-03-31,2.3354,-2.9464,2
300184,力源信息,2026-06-30,3.8680,1.5326,194
300185,通裕重工,2025-12-31,24.4657,0.6131,89
300185,通裕重工,2026-03-31,22.1261,-2.3396,1
300185,通裕重工,2026-06-30,21.4915,-0.6346,51
300187,永清环保,2025-12-31,54.7723,1.3645,56
300187,永清环保,2026-03-31,52.6928,-2.0795,1
300187,永清环保,2026-06-30,52.2073,-0.4855,40
300188,国投智能,2025-12-31,25.5594,2.0670,79
300188,国投智能,2026-03-31,22.0008,-3.5586,1
300188,国投智能,2026-06-30,23.7160,1.7152,92
300189,神农种业,2025-12-31,6.1794,5.0545,15
300189,神农种业,2026-03-31,1.9359,-4.2435,3
300189,神农种业,2026-06-30,7.7245,5.7886,38
300190,维尔利,2025-12-31,44.0692,0.5847,56
300190,维尔利,2026-03-31,37.5340,-6.5352,1
300190,维尔利,2026-06-30,38.0654,0.5314,11
300191,潜能恒信,2025-12-31,9.1633,2.6839,63
300191,潜能恒信,2026-03-31,14.9831,5.8198,22
300191,潜能恒信,2026-06-30,18.8195,3.8364,156
300192,科德教育,2025-12-31,2.9844,1.1268,23
300192,科德教育,2026-03-31,24.7827,21.7983,0
300192,科德教育,2026-06-30,24.8636,0.0809,16
300193,佳士科技,2025-12-31,16.0636,3.2752,80
300193,佳士科技,2026-03-31,12.8079,-3.2557,1
300193,佳士科技,2026-06-30,13.8907,1.0828,32
300194,福安药业,2025-12-31,3.1132,0.0815,20
300194,福安药业,2026-03-31,3.8757,0.7625,0
300194,福安药业,2026-06-30,3.8342,-0.0415,17
300195,长荣股份,2025-12-31,2.2887,0.9996,24
300195,长荣股份,2026-03-31,0.6228,-1.6659,0
300195,长荣股份,2026-06-30,2.4569,1.8341,26
300196,长海股份,2025-12-31,8.3985,1.6025,67
300196,长海股份,2026-03-31,7.6987,-0.6998,3
300196,长海股份,2026-06-30,4.6829,-3.0158,25
300197,节能铁汉,2025-12-31,36.1585,0.1280,9
300197,节能铁汉,2026-03-31,36.0305,-0.1280,0
300197,节能铁汉,2026-06-30,37.1490,1.1185,9
300198,*ST纳川,2025-12-31,23.7166,-0.4927,0
300198,*ST纳川,2026-03-31,24.0775,0.3609,0
300198,*ST纳川,2026-06-30,23.7131,-0.3644,0
300199,翰宇药业,2025-12-31,4.3517,-1.1581,75
300199,翰宇药业,2026-03-31,0.8701,-3.4816,1
300199,翰宇药业,2026-06-30,3.5543,2.6842,130
300200,高盟新材,2025-12-31,28.9215,-0.0129,8
300200,高盟新材,2026-03-31,30.1584,1.2369,0
300200,高盟新材,2026-06-30,28.9427,-1.2157,14
300201,海伦哲,2025-12-31,33.5241,4.7625,64
300201,海伦哲,2026-03-31,30.3029,-3.2212,3
300201,海伦哲,2026-06-30,35.0751,4.7722,169
300203,聚光科技,2025-12-31,40.1000,2.6778,50
300203,聚光科技,2026-03-31,35.7007,-4.3993,2
300203,聚光科技,2026-06-30,34.1369,-1.5638,40
300204,舒泰神,2025-12-31,47.0883,-7.5602,109
300204,舒泰神,2026-03-31,47.1092,0.0209,7
300204,舒泰神,2026-06-30,44.3189,-2.7903,46
300205,*ST天喻,2025-12-31,44.1980,0.0000,0
300205,*ST天喻,2026-03-31,44.1980,0.0000,0
300205,*ST天喻,2026-06-30,44.1980,0.0000,0
300206,理邦仪器,2025-12-31,21.3344,8.8407,209
300206,理邦仪器,2026-03-31,10.7726,-10.5618,3
300206,理邦仪器,2026-06-30,14.9365,4.1639,164
300207,欣旺达,2025-12-31,27.8564,8.0406,742
300207,欣旺达,2026-03-31,12.8186,-15.0378,58
300207,欣旺达,2026-06-30,13.8030,0.9844,508
300209,行云科技,2025-12-31,14.0343,0.4864,2
300209,行云科技,2026-03-31,10.3895,-3.6448,0
300209,行云科技,2026-06-30,9.7550,-0.6345,13
300210,森远股份,2025-12-31,17.1655,0.1655,13
300210,森远股份,2026-03-31,17.6989,0.5334,0
300210,森远股份,2026-06-30,18.9581,1.2592,14
300211,*ST亿通,2025-12-31,34.7161,-1.7134,0
300211,*ST亿通,2026-03-31,34.4641,-0.2520,0
